Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max
1699400.0,-1.6291264300687118,0.1813348160390164,7.049207484630227e+22,3400.0,607.061165101893,657.7682438962859,708.4753226906787
1699500.0,-1.6292198477040114,0.180780881290797,7.050441384757141e+22,3400.0,606.9876112987483,657.6873246890328,708.3870380793174
1699600.0,-1.6293132656282507,0.1802269147804834,7.0516754301043e+22,3400.0,606.9140574956036,657.6064054817799,708.2987534679562
1699700.0,-1.629406683841362,0.1796729165079774,7.052909620680251e+22,3400.0,606.8405036924588,657.5254862745269,708.210468856595
1699800.0,-1.6295001023432771,0.1791188864731807,7.054143956493538e+22,3400.0,606.7669498893141,657.444567067274,708.1221842452337
1699900.0,-1.6295935211339283,0.1785648246759951,7.0553784375527065e+22,3400.0,606.6933960861694,657.3636478600209,708.0338996338725
1700000.0,-1.6296869402132474,0.1780107311163226,7.056613063866302e+22,3400.0,606.6198422830247,657.282728652768,707.9456150225112
1700100.0,-1.6297803595811666,0.177456605794065,7.0578478354428684e+22,3400.0,606.54628847988,657.201809445515,707.85733041115
1700200.0,-1.6298737792376183,0.1769024487091242,7.0590827522909526e+22,3400.0,606.4727346767353,657.1208902382621,707.7690457997887
1700300.0,-1.6299671991825344,0.1763482598614022,7.060317814419098e+22,3400.0,606.3991808735906,657.039971031009,707.6807611884276
1700400.0,-1.630060619415847,0.1757940392508008,7.061553021835851e+22,3400.0,606.3256270704459,656.9590518237561,707.5924765770663
1700500.0,-1.630154039937488,0.175239786877222,7.062788374549757e+22,3400.0,606.2520732673011,656.8781326165031,707.5041919657051
1700600.0,-1.6302474607473898,0.1746855027405679,7.064023872569359e+22,3400.0,606.1785194641564,656.7972134092502,707.4159073543439
1700700.0,-1.6303408818454848,0.1741311868407405,7.065259515903204e+22,3400.0,606.1049656610116,656.7162942019971,707.3276227429826
1700800.0,-1.6304343032317048,0.1735768391776417,7.066495304559837e+22,3400.0,606.0314118578669,656.6353749947441,707.2393381316214
1700900.0,-1.6305277249059826,0.1730224597511736,7.067731238547802e+22,3400.0,605.9578580547222,656.5544557874912,707.1510535202601
1701000.0,-1.63062114686825,0.1724680485612384,7.068967317875645e+22,3400.0,605.8843042515775,656.4735365802381,707.0627689088989
1701100.0,-1.6307145691184397,0.1719136056077382,7.070203542551912e+22,3400.0,605.8107504484328,656.3926173729852,706.9744842975376
1701200.0,-1.6308079916564835,0.171359130890575,7.071439912585147e+22,3400.0,605.7371966452881,656.3116981657322,706.8861996861764
1701300.0,-1.6309014144823144,0.170804624409651,7.072676427983895e+22,3400.0,605.6636428421433,656.2307789584793,706.7979150748151
1701400.0,-1.6309948375958638,0.1702500861648684,7.073913088756702e+22,3400.0,605.5900890389986,656.1498597512262,706.7096304634539
1701500.0,-1.6310882609970652,0.1696955161561294,7.075149894912112e+22,3400.0,605.5165352358539,656.0689405439733,706.6213458520928
1701600.0,-1.63118168468585,0.1691409143833362,7.076386846458671e+22,3400.0,605.4429814327092,655.9880213367203,706.5330612407315
1701700.0,-1.6312751086621509,0.168586280846391,7.077623943404923e+22,3400.0,605.3694276295645,655.9071021294674,706.4447766293703
1701800.0,-1.631368532925901,0.1680316155451962,7.078861185759415e+22,3400.0,605.2958738264198,655.8261829222143,706.356492018009
1701900.0,-1.6314619574770317,0.167476918479654,7.080098573530691e+22,3400.0,605.2223200232751,655.7452637149614,706.2682074066478
1702000.0,-1.6315553823154756,0.1669221896496668,7.081336106727296e+22,3400.0,605.1487662201304,655.6643445077084,706.1799227952865
1702100.0,-1.6316488074411657,0.1663674290551368,7.082573785357775e+22,3400.0,605.0752124169856,655.5834253004555,706.0916381839253
1702200.0,-1.6317422328540343,0.1658126366959664,7.0838116094306735e+22,3400.0,605.0016586138408,655.5025060932024,706.003353572564
1702300.0,-1.6318356585540137,0.165257812572058,7.085049578954537e+22,3400.0,604.9281048106961,655.4215868859495,705.9150689612028
1702400.0,-1.6319290845410372,0.1647029566833141,7.08628769393791e+22,3400.0,604.8545510075514,655.3406676786965,705.8267843498415
1702500.0,-1.6320225108150366,0.164148069029637,7.087525954389339e+22,3400.0,604.7809972044067,655.2597484714436,705.7384997384803
1702600.0,-1.6321159373759446,0.1635931496109292,7.088764360317367e+22,3400.0,604.707443401262,655.1788292641905,705.650215127119
1702700.0,-1.6322093642236937,0.1630381984270931,7.09000291173054e+22,3400.0,604.6338895981173,655.0979100569376,705.5619305157579
1702800.0,-1.632302791358217,0.1624832154780313,7.091241608637404e+22,3400.0,604.5603357949726,655.0169908496846,705.4736459043967
1702900.0,-1.632396218779447,0.1619282007636463,7.092480451046503e+22,3400.0,604.4867819918278,654.9360716424317,705.3853612930354
1703000.0,-1.6324896464873162,0.1613731542838407,7.093719438966383e+22,3400.0,604.4132281886831,654.8551524351786,705.2970766816742
1703100.0,-1.632583074481757,0.1608180760385169,7.094958572405589e+22,3400.0,604.3396743855384,654.7742332279257,705.2087920703129
1703200.0,-1.6326765027627026,0.1602629660275775,7.096197851372665e+22,3400.0,604.2661205823937,654.6933140206727,705.1205074589517
1703300.0,-1.6327699313300856,0.1597078242509253,7.097437275876157e+22,3400.0,604.192566779249,654.6123948134198,705.0322228475904
1703400.0,-1.6328633601838385,0.1591526507084628,7.09867684592461e+22,3400.0,604.1190129761043,654.5314756061667,704.9439382362292
1703500.0,-1.632956789323894,0.1585974454000927,7.099916561526569e+22,3400.0,604.0454591729596,654.4505563989137,704.855653624868
1703600.0,-1.6330502187501854,0.1580422083257176,7.10115642269058e+22,3400.0,603.9719053698149,654.3696371916608,704.7673690135067
1703700.0,-1.6331436484626451,0.1574869394852403,7.102396429425187e+22,3400.0,603.89835156667,654.2887179844078,704.6790844021455
1703800.0,-1.6332370784612062,0.1569316388785635,7.103636581738936e+22,3400.0,603.8247977635253,654.2077987771548,704.5907997907843
1703900.0,-1.6333305087458012,0.1563763065055899,7.104876879640372e+22,3400.0,603.7512439603806,654.1268795699018,704.5025151794231
1704000.0,-1.6334239393163632,0.1558209423662224,7.106117323138039e+22,3400.0,603.6776901572359,654.0459603626489,704.4142305680618
1704100.0,-1.633517370172825,0.1552655464603637,7.107357912240484e+22,3400.0,603.6041363540912,653.9650411553959,704.3259459567006
1704200.0,-1.6336108013151192,0.1547101187879165,7.108598646956251e+22,3400.0,603.5305825509465,653.8841219481429,704.2376613453393
1704300.0,-1.6337042327431792,0.1541546593487838,7.109839527293885e+22,3400.0,603.4570287478018,653.8032027408899,704.1493767339781
1704400.0,-1.633797664456938,0.1535991681428684,7.111080553261931e+22,3400.0,603.3834749446571,653.722283533637,704.0610921226169
1704500.0,-1.6338910964563278,0.1530436451700733,7.112321724868935e+22,3400.0,603.3099211415124,653.641364326384,703.9728075112556
1704600.0,-1.6339845287412824,0.1524880904303013,7.113563042123442e+22,3400.0,603.2363673383676,653.560445119131,703.8845228998944
1704700.0,-1.6340779613117349,0.1519325039234553,7.114804505033996e+22,3400.0,603.1628135352229,653.479525911878,703.7962382885331
1704800.0,-1.634171394167617,0.1513768856494383,7.1160461136091435e+22,3400.0,603.0892597320782,653.3986067046251,703.7079536771719
1704900.0,-1.6342648273088631,0.1508212356081533,7.117287867857429e+22,3400.0,603.0157059289335,653.317687497372,703.6196690658106
1705000.0,-1.6343582607354057,0.1502655537995033,7.118529767787398e+22,3400.0,602.9421521257888,653.2367682901191,703.5313844544495
1705100.0,-1.634451694447178,0.1497098402233912,7.119771813407595e+22,3400.0,602.8685983226441,653.1558490828661,703.4430998430882
1705200.0,-1.6345451284441128,0.1491540948797202,7.1210140047265654e+22,3400.0,602.7950445194994,653.0749298756132,703.354815231727
1705300.0,-1.6346385627261435,0.1485983177683933,7.122256341752855e+22,3400.0,602.7214907163547,652.9940106683601,703.2665306203658
1705400.0,-1.6347319972932035,0.1480425088893136,7.123498824495007e+22,3400.0,602.6479369132098,652.9130914611072,703.1782460090045
1705500.0,-1.6348254321452254,0.1474866682423843,7.124741452961569e+22,3400.0,602.5743831100651,652.8321722538542,703.0899613976433
1705600.0,-1.6349188672821426,0.1469307958275083,7.125984227161085e+22,3400.0,602.5008293069204,652.7512530466013,703.001676786282
1705700.0,-1.6350123027038883,0.146374891644589,7.1272271471021e+22,3400.0,602.4272755037757,652.6703338393482,702.9133921749208
1705800.0,-1.6351057384103955,0.1458189556935295,7.128470212793159e+22,3400.0,602.353721700631,652.5894146320953,702.8251075635595
1705900.0,-1.6351991744015986,0.1452629879742329,7.129713424242807e+22,3400.0,602.2801678974863,652.5084954248423,702.7368229521983
1706000.0,-1.6352926106774293,0.1447069884866026,7.13095678145959e+22,3400.0,602.2066140943416,652.4275762175894,702.648538340837
1706100.0,-1.635386047237821,0.1441509572305417,7.132200284452052e+22,3400.0,602.1330602911969,652.3466570103363,702.5602537294759
1706200.0,-1.6354794840827078,0.1435948942059536,7.13344393322874e+22,3400.0,602.0595064880521,652.2657378030834,702.4719691181147
1706300.0,-1.6355729212120225,0.1430387994127415,7.134687727798197e+22,3400.0,601.9859526849074,652.1848185958304,702.3836845067534
1706400.0,-1.635666358625699,0.1424826728508088,7.135931668168969e+22,3400.0,601.9123988817627,652.1038993885774,702.2953998953922
1706500.0,-1.6357597963236703,0.1419265145200587,7.137175754349602e+22,3400.0,601.838845078618,652.0229801813244,702.2071152840309
1706600.0,-1.6358532343058694,0.1413703244203947,7.13841998634864e+22,3400.0,601.7652912754733,651.9420609740714,702.1188306726697
1706700.0,-1.63594667257223,0.1408141025517202,7.1396643641746285e+22,3400.0,601.6917374723286,651.8611417668185,702.0305460613084
1706800.0,-1.6360401111226857,0.1402578489139385,7.140908887836112e+22,3400.0,601.6181836691838,651.7802225595655,701.9422614499472
1706900.0,-1.6361335499571694,0.1397015635069531,7.142153557341637e+22,3400.0,601.5446298660391,651.6993033523125,701.8539768385859
1707000.0,-1.6362269890756151,0.1391452463306673,7.1433983726997475e+22,3400.0,601.4710760628943,651.6183841450595,701.7656922272247
1707100.0,-1.6363204284779562,0.1385888973849849,7.1446433339189894e+22,3400.0,601.3975222597496,651.5374649378066,701.6774076158634
1707200.0,-1.6364138681641258,0.138032516669809,7.145888441007907e+22,3400.0,601.3239684566049,651.4565457305536,701.5891230045022
1707300.0,-1.6365073081340578,0.1374761041850435,7.147133693975046e+22,3400.0,601.2504146534602,651.3756265233006,701.5008383931411
1707400.0,-1.6366007483876852,0.1369196599305917,7.148379092828951e+22,3400.0,601.1768608503155,651.2947073160476,701.4125537817798
1707500.0,-1.6366941889249422,0.1363631839063572,7.149624637578167e+22,3400.0,601.1033070471708,651.2137881087947,701.3242691704186
1707600.0,-1.6367876297457618,0.1358066761122436,7.1508703282312405e+22,3400.0,601.0297532440261,651.1328689015417,701.2359845590573
1707700.0,-1.636881070850078,0.1352501365481546,7.152116164796716e+22,3400.0,600.9561994408814,651.0519496942887,701.1476999476961
1707800.0,-1.6369745122378243,0.1346935652139937,7.153362147283138e+22,3400.0,600.8826456377366,650.9710304870357,701.0594153363348
1707900.0,-1.6370679539089346,0.1341369621096647,7.154608275699052e+22,3400.0,600.8090918345919,650.8901112797828,700.9711307249736
1708000.0,-1.6371613958633418,0.1335803272350711,7.155854550053004e+22,3400.0,600.7355380314472,650.8091920725298,700.8828461136123
1708100.0,-1.6372548381009802,0.1330236605901168,7.1571009703535375e+22,3400.0,600.6619842283025,650.7282728652768,700.7945615022511
1708200.0,-1.637348280621783,0.1324669621747054,7.158347536609198e+22,3400.0,600.5884304251578,650.6473536580238,700.7062768908899
1708300.0,-1.637441723425684,0.1319102319887407,7.1595942488285316e+22,3400.0,600.514876622013,650.5664344507709,700.6179922795286
1708400.0,-1.6375351665126172,0.1313534700321264,7.160841107020083e+22,3400.0,600.4413228188683,650.4855152435179,700.5297076681674
1708500.0,-1.637628609882516,0.1307966763047663,7.162088111192397e+22,3400.0,600.3677690157236,650.4045960362649,700.4414230568062
1708600.0,-1.6377220535353152,0.1302398508065643,7.163335261354019e+22,3400.0,600.2942152125788,650.3236768290119,700.353138445445
1708700.0,-1.637815497470947,0.1296829935374242,7.1645825575134935e+22,3400.0,600.2206614094341,650.242757621759,700.2648538340837
1708800.0,-1.6379089416893458,0.1291261044972498,7.165829999679366e+22,3400.0,600.1471076062894,650.161838414506,700.1765692227225
1708900.0,-1.6380023861904458,0.128569183685945,7.167077587860183e+22,3400.0,600.0735538031447,650.080919207253,700.0882846113612
1709000.0,-1.6380958309741809,0.12811674161743,7.168325322064488e+22,2762.0,600.0,650.0,700.0
1709100.0,-1.6381357721400194,0.1276642885171649,7.169339041244714e+22,2762.0,598.8888888888889,648.7407407407408,698.5925925925926
1709200.0,-1.638175719848506,0.1272118243833428,7.170352879061433e+22,2762.0,597.7777777777778,647.4814814814815,697.1851851851852
1709300.0,-1.63821567409811,0.1267593492141569,7.171366835521588e+22,2762.0,596.6666666666667,646.2222222222222,695.7777777777778
1709400.0,-1.6382556348873003,0.126306863007801,7.172380910632119e+22,2762.0,595.5555555555555,644.962962962963,694.3703703703704
1709500.0,-1.6382956022145474,0.1258543657624694,7.17339510439997e+22,2762.0,594.4444444444445,643.7037037037037,692.9629629629629
1709600.0,-1.638335576078321,0.1254018574763565,7.174409416832081e+22,2762.0,593.3333333333334,642.4444444444445,691.5555555555555
1709700.0,-1.638375556477092,0.1249493381476575,7.1754238479353936e+22,2762.0,592.2222222222222,641.1851851851852,690.1481481481482
1709800.0,-1.6384155434093317,0.1244968077745679,7.17643839771685e+22,2762.0,591.1111111111111,639.9259259259259,688.7407407407408
1709900.0,-1.6384555368735116,0.1240442663552834,7.177453066183391e+22,2762.0,590.0,638.6666666666667,687.3333333333333
1710000.0,-1.6384955368681042,0.1235917138880004,7.17846785334196e+22,2762.0,588.8888888888889,637.4074074074074,685.9259259259259
1710100.0,-1.638535543391582,0.1231391503709157,7.1794827591994975e+22,2762.0,587.7777777777778,636.1481481481482,684.5185185185185
1710200.0,-1.6385755564424176,0.1226865758022263,7.180497783762945e+22,2762.0,586.6666666666667,634.8888888888889,683.1111111111111
1710300.0,-1.6386155760190846,0.1222339901801298,7.181512927039245e+22,2762.0,585.5555555555555,633.6296296296296,681.7037037037037
1710400.0,-1.6386556021200571,0.1217813935028243,7.182528189035338e+22,2762.0,584.4444444444445,632.3703703703704,680.2962962962963
1710500.0,-1.6386956347438093,0.121328785768508,7.183543569758167e+22,2762.0,583.3333333333334,631.1111111111111,678.8888888888889
1710600.0,-1.6387356738888157,0.1208761669753799,7.184559069214672e+22,2762.0,582.2222222222222,629.8518518518518,677.4814814814815
1710700.0,-1.638775719553552,0.1204235371216392,7.185574687411796e+22,2762.0,581.1111111111111,628.5925925925926,676.0740740740741
1710800.0,-1.6388157717364933,0.1199708962054856,7.186590424356481e+22,2762.0,580.0,627.3333333333333,674.6666666666667
1710900.0,-1.6388558304361167,0.1195182442251192,7.187606280055667e+22,2762.0,578.8888888888889,626.0740740740741,673.2592592592592
1711000.0,-1.6388958956508977,0.1190655811787404,7.188622254516297e+22,2762.0,577.7777777777778,624.8148148148148,671.8518518518518
1711100.0,-1.638935967379314,0.1186129070645502,7.189638347745313e+22,2762.0,576.6666666666667,623.5555555555555,670.4444444444445
1711200.0,-1.6389760456198428,0.11816022188075,7.190654559749655e+22,2762.0,575.5555555555555,622.2962962962963,669.037037037037
1711300.0,-1.6390161303709625,0.1177075256255416,7.191670890536266e+22,2762.0,574.4444444444445,621.0370370370371,667.6296296296296
1711400.0,-1.63905622163115,0.117254818297127,7.192687340112087e+22,2762.0,573.3333333333334,619.7777777777778,666.2222222222222
1711500.0,-1.6390963193988854,0.1168020998937091,7.19370390848406e+22,2762.0,572.2222222222222,618.5185185185185,664.8148148148148
1711600.0,-1.6391364236726478,0.1163493704134907,7.194720595659127e+22,2762.0,571.1111111111111,617.2592592592592,663.4074074074074
1711700.0,-1.6391765344509166,0.1158966298546753,7.195737401644229e+22,2762.0,570.0,616.0,662.0
1711800.0,-1.6392166517321718,0.1154438782154669,7.196754326446308e+22,2762.0,568.8888888888889,614.7407407407408,660.5925925925926
1711900.0,-1.6392567755148946,0.1149911154940697,7.197771370072305e+22,2762.0,567.7777777777778,613.4814814814815,659.1851851851852
1712000.0,-1.639296905797565,0.1145383416886884,7.198788532529163e+22,2762.0,566.6666666666667,612.2222222222222,657.7777777777778
1712100.0,-1.6393370425786655,0.1140855567975282,7.1998058138238225e+22,2762.0,565.5555555555555,610.962962962963,656.3703703703704
1712200.0,-1.6393771858566777,0.1136327608187946,7.2008232139632255e+22,2762.0,564.4444444444445,609.7037037037037,654.9629629629629
1712300.0,-1.639417335630083,0.1131799537506935,7.201840732954314e+22,2762.0,563.3333333333334,608.4444444444445,653.5555555555555
1712400.0,-1.6394574918973652,0.1127271355914315,7.202858370804029e+22,2762.0,562.2222222222222,607.1851851851852,652.1481481481482
1712500.0,-1.6394976546570077,0.1122743063392152,7.203876127519313e+22,2762.0,561.1111111111111,605.9259259259259,650.7407407407408
1712600.0,-1.639537823907493,0.111821465992252,7.204894003107107e+22,2762.0,560.0,604.6666666666667,649.3333333333333
1712700.0,-1.6395779996473063,0.1113686145487494,7.205911997574352e+22,2762.0,558.8888888888889,603.4074074074074,647.9259259259259
1712800.0,-1.639618181874932,0.1109157520069155,7.206930110927992e+22,2762.0,557.7777777777778,602.1481481481482,646.5185185185185
1712900.0,-1.639658370588855,0.1104628783649589,7.207948343174967e+22,2762.0,556.6666666666667,600.8888888888889,645.1111111111111
1713000.0,-1.6396985657875602,0.1100099936210883,7.208966694322219e+22,2762.0,555.5555555555555,599.6296296296296,643.7037037037037
1713100.0,-1.6397387674695345,0.1095570977735133,7.209985164376688e+22,2762.0,554.4444444444445,598.3703703703704,642.2962962962963
1713200.0,-1.639778975633263,0.1091041908204434,7.211003753345319e+22,2762.0,553.3333333333334,597.1111111111111,640.8888888888889
1713300.0,-1.639819190277234,0.1086512727600888,7.2120224612350515e+22,2762.0,552.2222222222222,595.8518518518518,639.4814814814815
1713400.0,-1.6398594113999327,0.1081983435906601,7.213041288052827e+22,2762.0,551.1111111111111,594.5925925925926,638.0740740740741
1713500.0,-1.6398996389998486,0.1077454033103684,7.214060233805588e+22,2762.0,550.0,593.3333333333333,636.6666666666667
1713600.0,-1.6399398730754686,0.1072924519174249,7.2150792985002755e+22,2762.0,548.8888888888889,592.0740740740741,635.2592592592592
1713700.0,-1.639980113625282,0.1068394894100416,7.216098482143832e+22,2762.0,547.7777777777778,590.8148148148148,633.8518518518518
1713800.0,-1.6400203606477777,0.1063865157864307,7.217117784743198e+22,2762.0,546.6666666666667,589.5555555555555,632.4444444444445
1713900.0,-1.6400606141414442,0.1059335310448048,7.218137206305316e+22,2762.0,545.5555555555555,588.2962962962963,631.037037037037
1714000.0,-1.6401008741047725,0.1054805351833771,7.219156746837128e+22,2762.0,544.4444444444445,587.0370370370371,629.6296296296296
1714100.0,-1.640141140536252,0.105027528200361,7.220176406345575e+22,2762.0,543.3333333333334,585.7777777777778,628.2222222222222
1714200.0,-1.6401814134343744,0.1045745100939704,7.221196184837599e+22,2762.0,542.2222222222222,584.5185185185185,626.8148148148148
1714300.0,-1.64022169279763,0.1041214808624197,7.222216082320141e+22,2762.0,541.1111111111111,583.2592592592592,625.4074074074074
1714400.0,-1.6402619786245107,0.1036684405039236,7.223236098800144e+22,2762.0,540.0,582.0,624.0
1714500.0,-1.6403022709135084,0.1032153890166973,7.224256234284548e+22,2762.0,538.8888888888889,580.7407407407408,622.5925925925926
1714600.0,-1.6403425696631164,0.1027623263989563,7.225276488780296e+22,2762.0,537.7777777777778,579.4814814814815,621.1851851851852
1714700.0,-1.6403828748718263,0.1023092526489168,7.226296862294329e+22,2762.0,536.6666666666667,578.2222222222222,619.7777777777778
1714800.0,-1.640423186538133,0.1018561677647949,7.227317354833589e+22,2762.0,535.5555555555555,576.962962962963,618.3703703703704
1714900.0,-1.6404635046605287,0.1014030717448077,7.228337966405017e+22,2762.0,534.4444444444445,575.7037037037037,616.9629629629629
1715000.0,-1.6405038292375087,0.1009499645871723,7.229358697015555e+22,2762.0,533.3333333333334,574.4444444444445,615.5555555555555
1715100.0,-1.6405441602675674,0.1004968462901064,7.230379546672146e+22,2762.0,532.2222222222222,573.1851851851852,614.1481481481482
1715200.0,-1.6405844977492003,0.100043716851828,7.23140051538173e+22,2762.0,531.1111111111111,571.9259259259259,612.7407407407408
1715300.0,-1.6406248416809024,0.0995905762705558,7.232421603151248e+22,2762.0,530.0,570.6666666666667,611.3333333333333
1715400.0,-1.6406651920611697,0.0991374245445085,7.233442809987644e+22,2762.0,528.8888888888889,569.4074074074074,609.9259259259259
1715500.0,-1.640705548888499,0.0986842616719055,7.234464135897858e+22,2762.0,527.7777777777778,568.1481481481482,608.5185185185185
1715600.0,-1.6407459121613872,0.0982310876509665,7.235485580888832e+22,2762.0,526.6666666666667,566.8888888888889,607.1111111111111
1715700.0,-1.6407862818783314,0.0977779024799117,7.236507144967508e+22,2762.0,525.5555555555555,565.6296296296296,605.7037037037037
1715800.0,-1.6408266580378297,0.0973247061569617,7.237528828140827e+22,2762.0,524.4444444444445,564.3703703703704,604.2962962962963
1715900.0,-1.6408670406383794,0.0968714986803373,7.2385506304157316e+22,2762.0,523.3333333333334,563.1111111111111,602.8888888888889
1716000.0,-1.64090742967848,0.0964182800482601,7.239572551799163e+22,2762.0,522.2222222222222,561.8518518518518,601.4814814814815
1716100.0,-1.640947825156631,0.0959650502589519,7.240594592298063e+22,2762.0,521.1111111111111,560.5925925925926,600.0740740740741
1716200.0,-1.6409882270713303,0.0955118093106348,7.2416167519193724e+22,2762.0,520.0,559.3333333333334,598.6666666666667
1716300.0,-1.6410286354210797,0.0950585572015315,7.242639030670034e+22,2762.0,518.8888888888889,558.0740740740741,597.2592592592592
1716400.0,-1.6410690502043774,0.094605293929865,7.2436614285569886e+22,2762.0,517.7777777777778,556.8148148148148,595.8518518518518
1716500.0,-1.6411094714197263,0.0941520194938589,7.244683945587178e+22,2762.0,516.6666666666667,555.5555555555555,594.4444444444445
1716600.0,-1.641149899065627,0.093698733891737,7.2457065817675456e+22,2762.0,515.5555555555555,554.2962962962963,593.037037037037
1716700.0,-1.641190333140581,0.0932454371217235,7.246729337105031e+22,2762.0,514.4444444444445,553.0370370370371,591.6296296296296
1716800.0,-1.64123077364309,0.0927921291820433,7.247752211606576e+22,2762.0,513.3333333333334,551.7777777777778,590.2222222222222
1716900.0,-1.6412712205716573,0.0923388100709214,7.248775205279123e+22,2762.0,512.2222222222222,550.5185185185185,588.8148148148148
1717000.0,-1.6413116739247855,0.0918854797865834,7.249798318129613e+22,2762.0,511.1111111111111,549.2592592592592,587.4074074074074
1717100.0,-1.6413521337009784,0.0914321383272552,7.250821550164989e+22,2762.0,510.0,548.0,586.0
1717200.0,-1.6413925998987395,0.0909787856911632,7.251844901392191e+22,2762.0,508.8888888888889,546.7407407407408,584.5925925925926
1717300.0,-1.641433072516573,0.0905254218765341,7.252868371818162e+22,2762.0,507.7777777777778,545.4814814814815,583.1851851851852
1717400.0,-1.6414735515529844,0.0900720468815951,7.253891961449842e+22,2762.0,506.6666666666667,544.2222222222222,581.7777777777778
1717500.0,-1.641514037006478,0.089618660704574,7.254915670294175e+22,2762.0,505.55555555555554,542.9629629629629,580.3703703703704
1717600.0,-1.64155452887556,0.0891652633436985,7.2559394983581e+22,2762.0,504.44444444444446,541.7037037037037,578.9629629629629
1717700.0,-1.641595027158736,0.0887118547971973,7.256963445648561e+22,2762.0,503.33333333333337,540.4444444444445,577.5555555555555
1717800.0,-1.6416355318545128,0.0882584350632991,7.257987512172498e+22,2762.0,502.22222222222223,539.1851851851852,576.1481481481482
1717900.0,-1.6416760429613972,0.0878050041402331,7.259011697936854e+22,2762.0,501.1111111111111,537.9259259259259,574.7407407407408
1718000.0,-1.6417165604778967,0.0873515620262291,7.260036002948571e+22,2762.0,500.0,536.6666666666666,573.3333333333334
1718100.0,-1.641757084402519,0.0868981087195172,7.261060427214588e+22,2762.0,498.8888888888889,535.4074074074074,571.9259259259259
1718200.0,-1.641797614733772,0.0864446442183277,7.262084970741848e+22,2762.0,497.77777777777777,534.1481481481482,570.5185185185185
1718300.0,-1.6418381514701648,0.0859911685208916,7.263109633537294e+22,2762.0,496.6666666666667,532.8888888888889,569.1111111111111
1718400.0,-1.6418786946102064,0.0855376816254403,7.264134415607867e+22,2762.0,495.55555555555554,531.6296296296296,567.7037037037037
1718500.0,-1.6419192441524064,0.0850841835302054,7.265159316960509e+22,2762.0,494.44444444444446,530.3703703703704,566.2962962962963
1718600.0,-1.6419598000952742,0.0846306742334191,7.26618433760216e+22,2762.0,493.33333333333337,529.1111111111111,564.8888888888889
1718700.0,-1.642000362437321,0.0841771537333139,7.267209477539763e+22,2762.0,492.22222222222223,527.8518518518518,563.4814814814815
1718800.0,-1.6420409311770572,0.0837236220281228,7.268234736780259e+22,2762.0,491.1111111111111,526.5925925925926,562.0740740740741
1718900.0,-1.6420815063129937,0.0832700791160791,7.26926011533059e+22,2762.0,490.0,525.3333333333334,560.6666666666666
1719000.0,-1.6421220878436429,0.0828165249954167,7.270285613197698e+22,2762.0,488.8888888888889,524.0740740740741,559.2592592592592
1719100.0,-1.6421626757675165,0.0823629596643697,7.271311230388524e+22,2762.0,487.77777777777777,522.8148148148148,557.8518518518518
1719200.0,-1.642203270083127,0.0819093831211728,7.2723369669100095e+22,2762.0,486.6666666666667,521.5555555555555,556.4444444444445
1719300.0,-1.6422438707889877,0.0814557953640608,7.2733628227690976e+22,2762.0,485.55555555555554,520.2962962962963,555.0370370370371
1719400.0,-1.642284477883612,0.0810021963912694,7.274388797972729e+22,2762.0,484.44444444444446,519.0370370370371,553.6296296296296
1719500.0,-1.6423250913655136,0.0805485862010342,7.275414892527845e+22,2762.0,483.33333333333337,517.7777777777778,552.2222222222222
1719600.0,-1.6423657112332064,0.0800949647915916,7.276441106441388e+22,2762.0,482.22222222222223,516.5185185185185,550.8148148148148
1719700.0,-1.6424063374852058,0.0796413321611782,7.277467439720299e+22,2762.0,481.1111111111111,515.2592592592592,549.4074074074074
1719800.0,-1.6424469701200268,0.0791876883080311,7.27849389237152e+22,2762.0,480.0,514.0,548.0
1719900.0,-1.6424876091361844,0.0787340332303877,7.279520464401992e+22,2762.0,478.8888888888889,512.7407407407408,546.5925925925926
1720000.0,-1.6425282545321953,0.0782803669264859,7.280547155818658e+22,2762.0,477.77777777777777,511.4814814814815,545.1851851851852
1720100.0,-1.6425689063065756,0.077826689394564,7.281573966628459e+22,2762.0,476.6666666666667,510.22222222222223,543.7777777777778
1720200.0,-1.6426095644578425,0.0773730006328607,7.282600896838336e+22,2762.0,475.55555555555554,508.96296296296293,542.3703703703704
1720300.0,-1.6426502289845124,0.0769193006396152,7.283627946455231e+22,2762.0,474.44444444444446,507.7037037037037,540.9629629629629
1720400.0,-1.6426908998851044,0.0764655894130669,7.284655115486087e+22,2762.0,473.33333333333337,506.44444444444446,539.5555555555555
1720500.0,-1.642731577158136,0.0760118669514559,7.2856824039378445e+22,2762.0,472.22222222222223,505.1851851851852,538.1481481481482
1720600.0,-1.6427722608021254,0.0755581332530223,7.286709811817445e+22,2762.0,471.1111111111111,503.9259259259259,536.7407407407408
1720700.0,-1.6428129508155922,0.075104388316007,7.287737339131831e+22,2762.0,470.0,502.66666666666663,535.3333333333334
1720800.0,-1.6428536471970554,0.0746506321386512,7.288764985887943e+22,2762.0,468.8888888888889,501.4074074074074,533.9259259259259
1720900.0,-1.6428943499450357,0.0741968647191964,7.2897927520927235e+22,2762.0,467.77777777777777,500.14814814814815,532.5185185185185
1721000.0,-1.6429350590580525,0.0737430860558846,7.290820637753114e+22,2762.0,466.6666666666667,498.8888888888889,531.1111111111111
