Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max,rho_new
18300.0,-0.03541750883773554,5.647155717587364,1.777110638519284e+17,7000.0,1685.703125,1835.703125,1985.703125,6981.738393884006
18400.0,-0.03561280489656455,5.647130853506706,1.8064922502406086e+17,7000.0,1685.625,1835.625,1985.625,6981.781056080477
18500.0,-0.03580810276668314,5.647105852920608,1.8361960313287245e+17,7000.0,1685.546875,1835.546875,1985.546875,6981.823712304836
18600.0,-0.036003402447285844,5.647080715826159,1.8662237404166746e+17,7000.0,1685.46875,1835.46875,1985.46875,6981.8663625569525
18700.0,-0.03619870393757795,5.647055442220453,1.896577136168832e+17,7000.0,1685.390625,1835.390625,1985.390625,6981.909006836703
18800.0,-0.03639400723677529,5.6470300321005835,1.9272579772808925e+17,7000.0,1685.3125,1835.3125,1985.3125,6981.9516451439595
18900.0,-0.0365893123441039,5.647004485463643,1.9582680224798637e+17,7000.0,1685.234375,1835.234375,1985.234375,6981.994277478593
19000.0,-0.036784619258799764,5.6469788023067276,1.9896090305240573e+17,7000.0,1685.15625,1835.15625,1985.15625,6982.036903840478
19100.0,-0.03697992798010858,5.6469529826269325,2.0212827602030794e+17,7000.0,1685.078125,1835.078125,1985.078125,6982.079524229486
19200.0,-0.037175238507285484,5.646927026421353,2.0532909703378214e+17,7000.0,1685.0,1835.0,1985.0,6982.122138645493
19300.0,-0.0373705508395948,5.646900933687088,2.085635419780452e+17,7000.0,1684.921875,1834.921875,1984.921875,6982.164747088368
19400.0,-0.037565864976309836,5.6468747044212355,2.1183178674144064e+17,7000.0,1684.84375,1834.84375,1984.84375,6982.207349557987
19500.0,-0.037761180916712614,5.646848338620893,2.1513400721543792e+17,7000.0,1684.765625,1834.765625,1984.765625,6982.249946054223
19600.0,-0.03795649866009366,5.646821836283162,2.184703792946314e+17,7000.0,1684.6875,1834.6875,1984.6875,6982.292536576948
19700.0,-0.0381518182057518,5.646795197405143,2.2184107887673942e+17,7000.0,1684.609375,1834.609375,1984.609375,6982.335121126034
19800.0,-0.03834713955299396,5.6467684219839365,2.252462818626036e+17,7000.0,1684.53125,1834.53125,1984.53125,6982.3776997013565
19900.0,-0.03854246270113489,5.646741510016645,2.2868616415618762e+17,7000.0,1684.453125,1834.453125,1984.453125,6982.4202723027865
20000.0,-0.038737787649497084,5.646714461500373,2.321609016645766e+17,7000.0,1684.375,1834.375,1984.375,6982.4628389302
20100.0,-0.038933114397410505,5.646687276432222,2.356706702979761e+17,7000.0,1684.296875,1834.296875,1984.296875,6982.505399583469
20200.0,-0.0391284429442124,5.6466599548093,2.3921564596971114e+17,7000.0,1684.21875,1834.21875,1984.21875,6982.547954262466
20300.0,-0.039323773289247174,5.646632496628709,2.4279600459622538e+17,7000.0,1684.140625,1834.140625,1984.140625,6982.590502967065
20400.0,-0.03951910543186617,5.646604901887556,2.4641192209708022e+17,7000.0,1684.0625,1834.0625,1984.0625,6982.633045697139
20500.0,-0.03971443937142749,5.646577170582948,2.5006357439495386e+17,7000.0,1683.984375,1833.984375,1983.984375,6982.675582452563
20600.0,-0.03990977510729589,5.646549302711995,2.5375113741564035e+17,7000.0,1683.90625,1833.90625,1983.90625,6982.718113233208
20700.0,-0.04010511263884254,5.646521298271803,2.5747478708804883e+17,7000.0,1683.828125,1833.828125,1983.828125,6982.76063803895
20800.0,-0.04030045196544496,5.646493157259482,2.6123469934420253e+17,7000.0,1683.75,1833.75,1983.75,6982.8031568696615
