,Radius,Mass,Gravity,Pressure,Density
1062,1062000.0,1.7365078583605348e+22,-1.0276221178687581,3.0187170011784623,3380
1063,1063000.0,1.741298300486858e+22,-1.0285191228201336,3.0152406065433306,3380
1064,1064000.0,1.7460977684088751e+22,-1.0294162629045023,3.0117611795747132,3380
1065,1065000.0,1.7509062706214524e+22,-1.0303135376145616,3.008278719817576,3380
1066,1066000.0,1.7557238156194566e+22,-1.0312109464453867,3.004793226818591,3380
1067,1067000.0,1.7605504118977542e+22,-1.0321084888944188,3.001304700126128,3380
1068,1068000.0,1.7653860679512117e+22,-1.03300616446145,2.997813139290248,3380
1069,1069000.0,1.7702307922746955e+22,-1.0339039726486114,2.9943185438626956,3380
1070,1070000.0,1.7750845933630725e+22,-1.0348019129603594,2.9908209133968895,3380
1071,1071000.0,1.7799474797112088e+22,-1.035699984903462,2.987320247447916,3380
1072,1072000.0,1.7848194598139712e+22,-1.0365981879869879,2.9838165455725196,3380
1073,1073000.0,1.7897005421662262e+22,-1.0374965217222916,2.9803098073290983,3380
1074,1074000.0,1.7945907352628403e+22,-1.0383949856230015,2.9768000322776924,3380
1075,1075000.0,1.7994900475986802e+22,-1.0392935792050078,2.9732872199799796,3380
1076,1076000.0,1.8043984876686121e+22,-1.0401923019864479,2.969771369999265,3380
1077,1077000.0,1.8093160639675029e+22,-1.0410911534876965,2.9662524819004767,3380
1078,1078000.0,1.8142427849902189e+22,-1.0419901332313515,2.962730555250155,3380
1079,1079000.0,1.8191786592316267e+22,-1.0428892407422214,2.9592055896164466,3380
1080,1080000.0,1.8241236951865928e+22,-1.0437884755473144,2.9556775845690964,3380
1081,1081000.0,1.8290779013499836e+22,-1.0446878371758253,2.9521465396794424,3380
1082,1082000.0,1.834041286216666e+22,-1.0455873251591232,2.948612454520404,3380
1083,1083000.0,1.8390138582815063e+22,-1.04648693903074,2.9450753286664804,3380
1084,1084000.0,1.843995626039371e+22,-1.0473866783263583,2.9415351616937375,3380
1085,1085000.0,1.8489865979851268e+22,-1.0482865425837993,2.937991953179804,3380
1086,1086000.0,1.85398678261364e+22,-1.0491865313430109,2.934445702703865,3380
1087,1087000.0,1.8589961884197775e+22,-1.0500866441460566,2.9308964098466515,3380
1088,1088000.0,1.8640148238984054e+22,-1.050986880537103,2.927344074190436,3380
1089,1089000.0,1.8690426975443904e+22,-1.0518872400624093,2.9237886953190255,3380
1090,1090000.0,1.8740798178525991e+22,-1.0527877222703141,2.920230272817752,3380
1091,1091000.0,1.879126193317898e+22,-1.0536883267112258,2.916668806273468,3380
1092,1092000.0,1.8841818324351538e+22,-1.0545890529376103,2.913104295274539,3380
1093,1093000.0,1.8892467436992328e+22,-1.0554899005039795,2.909536739410836,3380
1094,1094000.0,1.8943209356050018e+22,-1.0563908689668813,2.905966138273728,3380
1095,1095000.0,1.899404416647327e+22,-1.0572919578848858,2.902392491456077,3380
1096,1096000.0,1.9044971953210752e+22,-1.058193166818578,2.8988157985522305,3380
1097,1097000.0,1.9095992801211126e+22,-1.0590944953305437,2.8952360591580133,3380
1098,1098000.0,1.914710679542306e+22,-1.0599959429853594,2.8916532728707227,3380
1099,1099000.0,1.919831402079522e+22,-1.0608975093495827,2.888067439289121,3380
1100,1100000.0,1.9249614562276273e+22,-1.0617991939917397,2.8844785580134293,3380
1101,1101000.0,1.930100850481488e+22,-1.0627009964823155,2.880886628645319,3380
1102,1102000.0,1.9352495933359707e+22,-1.0636029163937428,2.877291650787908,3380
1103,1103000.0,1.940407693285942e+22,-1.0645049533003916,2.8736936240457527,3380
1104,1104000.0,1.9455751588262684e+22,-1.065407106778559,2.8700925480248407,3380
1105,1105000.0,1.9507519984518168e+22,-1.0663093764064586,2.8664884223325866,3380
1106,1106000.0,1.955938220657453e+22,-1.067211761764209,2.8628812465778237,3380
1107,1107000.0,1.9611338339380445e+22,-1.0681142624338256,2.859271020370797,3380
1108,1108000.0,1.966338846788457e+22,-1.069016877999208,2.85565774332316,3380
1109,1109000.0,1.9715532677035573e+22,-1.0699196080461322,2.852041415047964,3380
1110,1110000.0,1.976777105178212e+22,-1.0708224521622385,2.848422035159655,3380
1111,1111000.0,1.982010367707288e+22,-1.0717254099370221,2.8447996032740677,3380
1112,1112000.0,1.987253063785651e+22,-1.0726284809618234,2.841174119008417,3380
1113,1113000.0,1.9925052019081684e+22,-1.0735316648298179,2.837545581981292,3380
1114,1114000.0,1.997766790569706e+22,-1.0744349611360058,2.833913991812653,3380
1115,1115000.0,2.0030378382651306e+22,-1.0753383694772032,2.83027934812382,3380
1116,1116000.0,2.008318353489309e+22,-1.0762418894520316,2.826641650537472,3380
1117,1117000.0,2.0136083447371075e+22,-1.0771455206609077,2.823000898677638,3380
1118,1118000.0,2.018907820503393e+22,-1.078049262706036,2.8193570921696915,3380
1119,1119000.0,2.024216789283031e+22,-1.0789531151913958,2.8157102306403448,3380
